Value,Alpha,Starting Value,1,2,3,4,5,6,7,8,9,10
83,1.4,0,1.18887901807235,2.85330964337364,5.18351251879545,8.44579654438598,13.0129941802127,19.4070708703702,28.3587782365906,40.8911685492992,58.4365149870912,83
